1737034921475|1|statement|connection 2|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|drop table if exists address CASCADE |drop table if exists address CASCADE 
1737034922539|0|statement|connection 4|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:42:02.537+0900', '2025-01-16T22:42:02.537+0900', '서울시입니다6', NULL, NULL, 1, 12351)
1737034922541|0|statement|connection 4|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:42:02.540+0900', '2025-01-16T22:42:02.540+0900', '서울시입니다7', NULL, NULL, 1, 12352)
1737034922544|0|statement|connection 4|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:42:02.542+0900', '2025-01-16T22:42:02.542+0900', '서울시입니다8', NULL, NULL, 1, 12353)
1737034922547|0|statement|connection 4|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:42:02.544+0900', '2025-01-16T22:42:02.544+0900', '서울시입니다9', NULL, NULL, 1, 12354)
1737034922573|2|statement|connection 4|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|select user0_.user_seq as user_seq1_1_, user0_.created_date as created_2_1_, user0_.modified_date as modified3_1_, user0_.age as age4_1_, user0_.id as id5_1_, user0_.name as name6_1_, user0_.password as password7_1_, user0_.phone_number as phone_nu8_1_ from users user0_|select user0_.user_seq as user_seq1_1_, user0_.created_date as created_2_1_, user0_.modified_date as modified3_1_, user0_.age as age4_1_, user0_.id as id5_1_, user0_.name as name6_1_, user0_.password as password7_1_, user0_.phone_number as phone_nu8_1_ from users user0_
1737034922600|1|rollback|connection 4|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68||
1737034922621|1|statement|connection 5|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|drop table if exists address CASCADE |drop table if exists address CASCADE 
1737034922622|0|statement|connection 5|url jdbc:h2:mem:515e0448-b937-4674-9a9a-348acb98fd68|drop table if exists users CASCADE |drop table if exists users CASCADE 
1737034999088|1|statement|connection 2|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|drop table if exists address CASCADE |drop table if exists address CASCADE 
1737034999089|0|statement|connection 2|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|drop table if exists users CASCADE |drop table if exists users CASCADE 
1737034999105|11|statement|connection 3|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|create table address (address_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, address1 varchar(255) not null, address2 varchar(255), name varchar(255), zipcode integer not null, user_seq bigint not null, primary key (address_seq))|create table address (address_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, address1 varchar(255) not null, address2 varchar(255), name varchar(255), zipcode integer not null, user_seq bigint not null, primary key (address_seq))
1737034999108|1|statement|connection 3|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|create table users (user_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, age integer not null, id varchar(255) not null, name varchar(255) not null, password varchar(255) not null, phone_number varchar(255), primary key (user_seq))|create table users (user_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, age integer not null, id varchar(255) not null, name varchar(255) not null, password varchar(255) not null, phone_number varchar(255), primary key (user_seq))
1737034999109|1|statement|connection 3|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|alter table users add constraint UK_6jvqtxgs6xvh0h0t261hurgqo unique (id)|alter table users add constraint UK_6jvqtxgs6xvh0h0t261hurgqo unique (id)
1737034999130|19|statement|connection 3|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|alter table address add constraint FK9ddn63s0gxtxf8d5g2csjg1lb foreign key (user_seq) references users|alter table address add constraint FK9ddn63s0gxtxf8d5g2csjg1lb foreign key (user_seq) references users
1737035000080|5|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into users (user_seq, created_date, modified_date, age, id, name, password, phone_number) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into users (user_seq, created_date, modified_date, age, id, name, password, phone_number) values (default, '2025-01-16T22:43:20.025+0900', '2025-01-16T22:43:20.025+0900', 30, 'bhkim62', '김병호', 'test1234', NULL)
1737035000101|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.096+0900', '2025-01-16T22:43:20.096+0900', '서울시입니다0', NULL, NULL, 1, 12345)
1737035000110|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.109+0900', '2025-01-16T22:43:20.109+0900', '서울시입니다1', NULL, NULL, 1, 12346)
1737035000112|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.111+0900', '2025-01-16T22:43:20.111+0900', '서울시입니다2', NULL, NULL, 1, 12347)
1737035000113|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.112+0900', '2025-01-16T22:43:20.112+0900', '서울시입니다3', NULL, NULL, 1, 12348)
1737035000116|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.114+0900', '2025-01-16T22:43:20.114+0900', '서울시입니다4', NULL, NULL, 1, 12349)
1737035000117|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.116+0900', '2025-01-16T22:43:20.116+0900', '서울시입니다5', NULL, NULL, 1, 12350)
1737035000119|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.117+0900', '2025-01-16T22:43:20.117+0900', '서울시입니다6', NULL, NULL, 1, 12351)
1737035000121|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.120+0900', '2025-01-16T22:43:20.120+0900', '서울시입니다7', NULL, NULL, 1, 12352)
1737035000122|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.121+0900', '2025-01-16T22:43:20.121+0900', '서울시입니다8', NULL, NULL, 1, 12353)
1737035000125|0|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:20.123+0900', '2025-01-16T22:43:20.123+0900', '서울시입니다9', NULL, NULL, 1, 12354)
1737035000150|2|statement|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|select user0_.user_seq as user_seq1_1_, user0_.created_date as created_2_1_, user0_.modified_date as modified3_1_, user0_.age as age4_1_, user0_.id as id5_1_, user0_.name as name6_1_, user0_.password as password7_1_, user0_.phone_number as phone_nu8_1_ from users user0_|select user0_.user_seq as user_seq1_1_, user0_.created_date as created_2_1_, user0_.modified_date as modified3_1_, user0_.age as age4_1_, user0_.id as id5_1_, user0_.name as name6_1_, user0_.password as password7_1_, user0_.phone_number as phone_nu8_1_ from users user0_
1737035000177|1|rollback|connection 4|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2||
1737035000199|1|statement|connection 5|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|drop table if exists address CASCADE |drop table if exists address CASCADE 
1737035000200|0|statement|connection 5|url jdbc:h2:mem:28becc92-fd8e-448b-a2e0-ec0164b0b9a2|drop table if exists users CASCADE |drop table if exists users CASCADE 
1737035038464|1|statement|connection 2|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|drop table if exists address CASCADE |drop table if exists address CASCADE 
1737035038465|0|statement|connection 2|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|drop table if exists users CASCADE |drop table if exists users CASCADE 
1737035038478|10|statement|connection 3|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|create table address (address_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, address1 varchar(255) not null, address2 varchar(255), name varchar(255), zipcode integer not null, user_seq bigint not null, primary key (address_seq))|create table address (address_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, address1 varchar(255) not null, address2 varchar(255), name varchar(255), zipcode integer not null, user_seq bigint not null, primary key (address_seq))
1737035038481|1|statement|connection 3|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|create table users (user_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, age integer not null, id varchar(255) not null, name varchar(255) not null, password varchar(255) not null, phone_number varchar(255), primary key (user_seq))|create table users (user_seq bigint generated by default as identity, created_date timestamp not null, modified_date timestamp, age integer not null, id varchar(255) not null, name varchar(255) not null, password varchar(255) not null, phone_number varchar(255), primary key (user_seq))
1737035038483|1|statement|connection 3|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|alter table users add constraint UK_6jvqtxgs6xvh0h0t261hurgqo unique (id)|alter table users add constraint UK_6jvqtxgs6xvh0h0t261hurgqo unique (id)
1737035038496|12|statement|connection 3|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|alter table address add constraint FK9ddn63s0gxtxf8d5g2csjg1lb foreign key (user_seq) references users|alter table address add constraint FK9ddn63s0gxtxf8d5g2csjg1lb foreign key (user_seq) references users
1737035039411|5|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into users (user_seq, created_date, modified_date, age, id, name, password, phone_number) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into users (user_seq, created_date, modified_date, age, id, name, password, phone_number) values (default, '2025-01-16T22:43:59.357+0900', '2025-01-16T22:43:59.357+0900', 30, 'bhkim62', '김병호', 'test1234', NULL)
1737035039431|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.424+0900', '2025-01-16T22:43:59.424+0900', '서울시입니다0', NULL, NULL, 1, 12345)
1737035039442|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.441+0900', '2025-01-16T22:43:59.441+0900', '서울시입니다1', NULL, NULL, 1, 12346)
1737035039444|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.443+0900', '2025-01-16T22:43:59.443+0900', '서울시입니다2', NULL, NULL, 1, 12347)
1737035039445|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.444+0900', '2025-01-16T22:43:59.444+0900', '서울시입니다3', NULL, NULL, 1, 12348)
1737035039447|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.446+0900', '2025-01-16T22:43:59.446+0900', '서울시입니다4', NULL, NULL, 1, 12349)
1737035039449|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.448+0900', '2025-01-16T22:43:59.448+0900', '서울시입니다5', NULL, NULL, 1, 12350)
1737035039450|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.449+0900', '2025-01-16T22:43:59.449+0900', '서울시입니다6', NULL, NULL, 1, 12351)
1737035039453|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.451+0900', '2025-01-16T22:43:59.451+0900', '서울시입니다7', NULL, NULL, 1, 12352)
1737035039455|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.454+0900', '2025-01-16T22:43:59.454+0900', '서울시입니다8', NULL, NULL, 1, 12353)
1737035039457|0|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:43:59.456+0900', '2025-01-16T22:43:59.456+0900', '서울시입니다9', NULL, NULL, 1, 12354)
1737035039482|2|statement|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|select user0_.user_seq as user_seq1_1_, user0_.created_date as created_2_1_, user0_.modified_date as modified3_1_, user0_.age as age4_1_, user0_.id as id5_1_, user0_.name as name6_1_, user0_.password as password7_1_, user0_.phone_number as phone_nu8_1_ from users user0_|select user0_.user_seq as user_seq1_1_, user0_.created_date as created_2_1_, user0_.modified_date as modified3_1_, user0_.age as age4_1_, user0_.id as id5_1_, user0_.name as name6_1_, user0_.password as password7_1_, user0_.phone_number as phone_nu8_1_ from users user0_
1737035039507|0|rollback|connection 4|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3||
1737035039529|1|statement|connection 5|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|drop table if exists address CASCADE |drop table if exists address CASCADE 
1737035039530|0|statement|connection 5|url jdbc:h2:mem:ee91a71c-e8b9-48ff-92a0-da27ef6cbda3|drop table if exists users CASCADE |drop table if exists users CASCADE 
1737035121464|5|statement|connection 1|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|select * from INFORMATION_SCHEMA.SEQUENCES|select * from INFORMATION_SCHEMA.SEQUENCES
1737035121482|10|statement|connection 1|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|     create table address (        address_seq bigint generated by default as identity,         created_date timestamp not null,         modified_date timestamp,         address1 varchar(255) not null,         address2 varchar(255),         name varchar(255),         zipcode integer not null,         user_seq bigint not null,         primary key (address_seq)     )|     create table address (        address_seq bigint generated by default as identity,         created_date timestamp not null,         modified_date timestamp,         address1 varchar(255) not null,         address2 varchar(255),         name varchar(255),         zipcode integer not null,         user_seq bigint not null,         primary key (address_seq)     )
1737035121485|1|statement|connection 1|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|     create table users (        user_seq bigint generated by default as identity,         created_date timestamp not null,         modified_date timestamp,         age integer not null,         id varchar(255) not null,         name varchar(255) not null,         password varchar(255) not null,         phone_number varchar(255),         primary key (user_seq)     )|     create table users (        user_seq bigint generated by default as identity,         created_date timestamp not null,         modified_date timestamp,         age integer not null,         id varchar(255) not null,         name varchar(255) not null,         password varchar(255) not null,         phone_number varchar(255),         primary key (user_seq)     )
1737035121487|0|statement|connection 1|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|     alter table users         drop constraint if exists UK_6jvqtxgs6xvh0h0t261hurgqo|     alter table users         drop constraint if exists UK_6jvqtxgs6xvh0h0t261hurgqo
1737035121489|1|statement|connection 1|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|     alter table users         add constraint UK_6jvqtxgs6xvh0h0t261hurgqo unique (id)|     alter table users         add constraint UK_6jvqtxgs6xvh0h0t261hurgqo unique (id)
1737035121497|6|statement|connection 1|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|     alter table address         add constraint FK9ddn63s0gxtxf8d5g2csjg1lb         foreign key (user_seq)         references users|     alter table address         add constraint FK9ddn63s0gxtxf8d5g2csjg1lb         foreign key (user_seq)         references users
1737035122389|2|statement|connection 2|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|/* insert com.jpa.study.entity.jpa.User */ insert into users (user_seq, created_date, modified_date, age, id, name, password, phone_number) values (default, ?, ?, ?, ?, ?, ?, ?)|/* insert com.jpa.study.entity.jpa.User */ insert into users (user_seq, created_date, modified_date, age, id, name, password, phone_number) values (default, '2025-01-16T22:45:22.345+0900', '2025-01-16T22:45:22.345+0900', 30, 'bhkim62', '김병호', 'test1234', NULL)
1737035122403|0|statement|connection 2|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|/* insert com.jpa.study.entity.jpa.Address */ insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|/* insert com.jpa.study.entity.jpa.Address */ insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:45:22.397+0900', '2025-01-16T22:45:22.397+0900', '서울시입니다0', NULL, NULL, 1, 12345)
1737035122413|0|statement|connection 2|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|/* insert com.jpa.study.entity.jpa.Address */ insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|/* insert com.jpa.study.entity.jpa.Address */ insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:45:22.412+0900', '2025-01-16T22:45:22.412+0900', '서울시입니다1', NULL, NULL, 1, 12346)
1737035122416|0|statement|connection 2|url jdbc:h2:mem:32905d9a-c869-491f-b886-6447bd84b0c3|/* insert com.jpa.study.entity.jpa.Address */ insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, ?, ?, ?, ?, ?, ?, ?)|/* insert com.jpa.study.entity.jpa.Address */ insert into address (address_seq, created_date, modified_date, address1, address2, name, user_seq, zipcode) values (default, '2025-01-16T22:45:22.414+0900', '2025-01-16T22:45:22.414+0900', '서울시입니다2', NULL, NULL, 1, 12347)
